psgc_code,name,corr_code,geo_level,city_class,inc_class,urb_rur,pop_2015,pop_2020,status,adm3_pcode,adm3_en,adm3_alt,adm2_pcode,adm1_pcode,adm0_pcode,shape_len,shape_area,shape_sqkm,_count,_sum,_mean,_min,_max,_variance,year
1908711000,Sultan Mastura,153824000.0,Mun,,,5th,,,,PH1908724,Sultan Mastura,,PH19087,PH19,PH,0.345266725652,0.00457501708099,55.8698565339,267.0,0.0,0.0,0.0,0.0,0.0,2011
1908712000,Talitay,153821000.0,Mun,,,-,,,,PH1908721,Talitay,,PH19087,PH19,PH,0.245313325375,0.00277790072249,33.9426654893,158.0,0.0,0.0,0.0,0.0,0.0,2011
1908713000,Upi,153815000.0,Mun,,,1st,,,,PH1908715,Upi,,PH19087,PH19,PH,1.04904857481,0.0433975906835,530.351642912,2497.0,0.04352530092000961,1.743103761313961e-05,0.0,0.01351729780435562,1.658860977973119e-07,2011
1908801000,Ampatuan,153801000.0,Mun,,,4th,,,,PH1908801,Ampatuan,,PH19088,PH19,PH,0.855621780398,0.0181648192926,222.067353611,1047.0,0.0,0.0,0.0,0.0,0.0,2011
1908802000,Buluan,153803000.0,Mun,,,4th*,,,,PH1908803,Buluan,,PH19088,PH19,PH,0.425492829876,0.00472742116639,57.8036842217,273.0,4.157530788332224,0.01522905050671144,0.0,0.6332618594169617,0.005506381711141945,2011
1908803000,Datu Abdullah Sangki,153828000.0,Mun,,,-,,,,PH1908828,Datu Abdullah Sangki,,PH19088,PH19,PH,0.590265520609,0.00866813572167,105.962153995,505.0,0.0,0.0,0.0,0.0,0.0,2011
1908804000,Datu Anggal Midtimbang,153831000.0,Mun,,,-,,,,PH1908831,Datu Anggal Midtimbang,,PH19088,PH19,PH,0.560188882073,0.00273193693517,33.3828984064,158.0,0.0,0.0,0.0,0.0,0.0,2011
1908805000,Datu Hoffer Ampatuan,153835000.0,Mun,,,-,,,,PH1908835,Datu Hoffer Ampatuan,,PH19088,PH19,PH,0.49313718648,0.00401916654295,49.1279641851,225.0,0.0,0.0,0.0,0.0,0.0,2011
1908806000,Datu Paglas,153805000.0,Mun,,,4th,,,,PH1908805,Datu Paglas,,PH19088,PH19,PH,0.640563150598,0.0117491613615,143.64746319,682.0,0.0,0.0,0.0,0.0,0.0,2011
1908807000,Datu Piang,153806000.0,Mun,,,2nd,,,,PH1908806,Datu Piang,,PH19088,PH19,PH,0.411242765239,0.00456608173778,55.792013085,261.0,0.0,0.0,0.0,0.0,0.0,2011
1908808000,Datu Salibo,153836000.0,Mun,,,-,,,,PH1908836,Datu Salibo,,PH19088,PH19,PH,0.30747598863,0.00240528613267,29.3919681208,138.0,0.0,0.0,0.0,0.0,0.0,2011
1908809000,Datu Saudi Ampatuan,153826000.0,Mun,,,4th,,,,PH1908826,Datu Saudi-Ampatuan,,PH19088,PH19,PH,0.287052624886,0.00332004572624,40.5739598595,188.0,0.0,0.0,0.0,0.0,0.0,2011
1908810000,Datu Unsay,153827000.0,Mun,,,5th,,,,PH1908827,Datu Unsay,,PH19088,PH19,PH,0.486452616897,0.00481465527481,58.8472917758,283.0,0.0,0.0,0.0,0.0,0.0,2011
1908811000,Gen. S.K. Pendatun,153819000.0,Mun,,,4th*,,,,PH1908819,Gen. S.K. Pendatun,,PH19088,PH19,PH,0.519553692552,0.0114783463083,140.308558949,655.0,0.0,0.0,0.0,0.0,0.0,2011
1908812000,Guindulungan,153825000.0,Mun,,,-,,,,PH1908825,Guindulungan,,PH19088,PH19,PH,0.663965966196,0.00926978834217,113.290990726,531.0,0.0,0.0,0.0,0.0,0.0,2011
1908813000,Mamasapano,153820000.0,Mun,,,5th,,,,PH1908820,Mamasapano,,PH19088,PH19,PH,0.359586703212,0.00296093575016,36.1878355299,169.0,0.0,0.0,0.0,0.0,0.0,2011
1908814000,Mangudadatu,153832000.0,Mun,,,-,,,,PH1908832,Mangudadatu,,PH19088,PH19,PH,0.664439255727,0.00754717063638,92.2892355652,434.0,0.0,0.0,0.0,0.0,0.0,2011
1908815000,Pagagawan,153822000.0,Mun,,,5th,,,,PH1908822,Pagagawan,,PH19088,PH19,PH,0.98829001027,0.0130623491586,159.597622562,762.0,0.0,0.0,0.0,0.0,0.0,2011
1908816000,Pagalungan,153810000.0,Mun,,,1st,,,,PH1908810,Pagalungan,,PH19088,PH19,PH,1.1559655347,0.0162272655708,198.305818054,930.0,0.0,0.0,0.0,0.0,0.0,2011
1908817000,Paglat,153823000.0,Mun,,,-,,,,PH1908823,Paglat,,PH19088,PH19,PH,0.293725954536,0.00276521659127,33.8051827948,157.0,0.0,0.0,0.0,0.0,0.0,2011
1908818000,Pandag,153833000.0,Mun,,,-,,,,PH1908833,Pandag,,PH19088,PH19,PH,0.365204253891,0.00365245798202,44.6547758971,211.0,0.0,0.0,0.0,0.0,0.0,2011
1908819000,Rajah Buayan,153829000.0,Mun,,,-,,,,PH1908829,Rajah Buayan,,PH19088,PH19,PH,0.422592070787,0.00556088211092,67.96406921,322.0,0.0,0.0,0.0,0.0,0.0,2011
1908820000,Shariff Aguak,153808000.0,Mun,Maganoy,,2nd,,,,PH1908808,Shariff Aguak (Maganoy) (Capital),,PH19088,PH19,PH,0.396763907336,0.00299293442806,36.581123022,171.0,0.4804538190364838,0.002809671456353706,0.0,0.2246811091899872,0.0004810177850514923,2011
1908821000,Shariff Saydona Mustapha,153837000.0,Mun,,,-,,,,PH1908837,Shariff Saydona Mustapha,,PH19088,PH19,PH,0.705996177061,0.00457543097634,55.9158065688,271.0,0.0,0.0,0.0,0.0,0.0,2011
1908822000,South Upi,153817000.0,Mun,,,4th*,,,,PH1908817,South Upi,,PH19088,PH19,PH,0.944377493766,0.0360852621928,441.114270714,2076.0,0.0,0.0,0.0,0.0,0.0,2011
1908823000,Sultan Sa Barongis,153813000.0,Mun,Lambayong,,2nd,,,,PH1908813,Sultan Sa Barongis (Lambayong),Lambayong,PH19088,PH19,PH,0.594923646826,0.00877096979421,107.19775253,497.0,0.0,0.0,0.0,0.0,0.0,2011
1908824000,Talayan,153816000.0,Mun,,,4th*,,,,PH1908816,Talayan,,PH19088,PH19,PH,0.905138098053,0.011158207215,136.36578525,644.0,0.0,0.0,0.0,0.0,0.0,2011
1999901000,Carmen Cluster,,SGU,,,,,,,PH1909901,Special Geographic Area - Carmen,,PH19099,PH19,PH,0.795495237943,0.00771236332242,94.198422945,449.0,0.0,0.0,0.0,0.0,0.0,2011
1999902000,Kabacan Cluster,,SGU,,,,,,,PH1909902,Special Geographic Area - Kabacan,,PH19099,PH19,PH,0.715854109269,0.00864409721429,105.576713355,505.0,0.0,0.0,0.0,0.0,0.0,2011
1999903000,Midsayap Cluster I,,SGU,,,,,,,PH1909903,Special Geographic Area - Midsayap I,,PH19099,PH19,PH,0.463561304057,0.00378678481795,46.2604119402,212.0,0.0,0.0,0.0,0.0,0.0,2011
1999904000,Midsayap Cluster II,,SGU,,,,,,,PH1909904,Special Geographic Area - Midsayap II,,PH19099,PH19,PH,0.29956528737,0.00412340818739,50.379445493,238.0,0.0,0.0,0.0,0.0,0.0,2011
1999905000,Pigcawayan Cluster,,SGU,,,,,,,PH1909905,Special Geographic Area - Pigkawayan,,PH19099,PH19,PH,0.42747596138,0.00397614262145,48.5605722373,228.0,0.0,0.0,0.0,0.0,0.0,2011
1999906000,Pikit Cluster I,,SGU,,,,,,,PH1909906,Special Geographic Area - Pikit I,,PH19099,PH19,PH,0.825308783174,0.00485710154337,59.3378427063,274.0,0.08075947687029839,0.0002947426163149576,0.0,0.04263421520590782,1.185185629086472e-05,2011
1999907000,Pikit Cluster II,,SGU,,,,,,,PH1909907,Special Geographic Area - Pikit II,,PH19099,PH19,PH,0.600365996623,0.00662852573434,80.9999723947,376.0,0.0,0.0,0.0,0.0,0.0,2011
1999908000,Pikit Cluster III,,SGU,,,,,,,PH1909908,Special Geographic Area - Pikit III,,PH19099,PH19,PH,0.569338306493,0.00470736792934,57.5168165948,271.0,0.0,0.0,0.0,0.0,0.0,2011
907201000,City of Dapitan,97201000.0,City,,CC,3rd,,,,PH0907201,Dapitan City,,PH09072,PH09,PH,1.4768271248,0.0180917604363,220.258804178,1043.0,50.38890659809113,0.04831151159932035,0.0,6.08154821395874,0.1069848933514541,2012
907202000,City of Dipolog,97202000.00000001,City,,CC,3rd,,,,PH0907202,Dipolog City (Capital),,PH09072,PH09,PH,0.924838265552,0.00973688640122,118.568690865,567.0,79.46632051467896,0.1401522407666295,0.0,6.678555011749268,0.4319468002247415,2012
907203000,Katipunan,97203000.0,Mun,,,2nd,,,,PH0907203,Katipunan,,PH09072,PH09,PH,0.830274664095,0.0191138239882,232.81636074,1104.0,0.0,0.0,0.0,0.0,0.0,2012
907204000,La Libertad,97204000.0,Mun,,,5th,,,,PH0907204,La Libertad,,PH09072,PH09,PH,0.441360066951,0.00450395737089,54.8521908862,265.0,0.0,0.0,0.0,0.0,0.0,2012
907205000,Labason,97205000.0,Mun,,,3rd,,,,PH0907205,Labason,,PH09072,PH09,PH,0.692414439161,0.0130870151572,159.548987106,757.0,0.0,0.0,0.0,0.0,0.0,2012
907206000,Liloy,97206000.0,Mun,,,3rd,,,,PH0907206,Liloy,,PH09072,PH09,PH,0.569133062568,0.0100564226991,122.587889638,575.0,22.05270254611969,0.03835252616716468,0.0,3.093761682510376,0.06748996118591165,2012
907207000,Manukan,97206999.99999999,Mun,,,3rd,,,,PH0907207,Manukan,,PH09072,PH09,PH,0.673177609815,0.0120582114815,146.852152516,698.0,0.0,0.0,0.0,0.0,0.0,2012
907208000,Mutia,97208000.0,Mun,,,5th,,,,PH0907208,Mutia,,PH09072,PH09,PH,0.494171196117,0.00726567079562,88.5036423475,415.0,0.0,0.0,0.0,0.0,0.0,2012
907209000,Piñan,97209000.0,Mun,New Piñan,,4th,,,,PH0907209,Piñan (New Piñan),New Piñan,PH09072,PH09,PH,0.779739777452,0.0101092659241,123.130255338,592.0,3.388824462890625,0.005724365646774704,0.0,1.222687721252441,0.006465791541929526,2012
907210000,Polanco,97210000.0,Mun,,,3rd,,,,PH0907210,Polanco,,PH09072,PH09,PH,0.9056717862,0.013211121673,160.896026269,751.0,0.0,0.0,0.0,0.0,0.0,2012
907211000,Pres. Manuel A. Roxas,97211000.0,Mun,,,2nd,,,,PH0907211,Pres. Manuel A. Roxas,,PH09072,PH09,PH,0.75066618081,0.0191365031211,233.07885503,1096.0,0.0,0.0,0.0,0.0,0.0,2012
907212000,Rizal,97212000.0,Mun,,,5th,,,,PH0907212,Rizal,,PH09072,PH09,PH,0.526549862992,0.00550376730884,67.0125000519,318.0,0.0,0.0,0.0,0.0,0.0,2012
907213000,Salug,97213000.0,Mun,,,3rd,,,,PH0907213,Salug,,PH09072,PH09,PH,0.856095679192,0.011858424124,144.557335836,679.0,3.042113661766052,0.004480285216150298,0.0,1.798496842384338,0.00702141995383011,2012
907214000,Sergio Osmeña Sr.,97214000.0,Mun,,,2nd,,,,PH0907214,Sergio Osmeña Sr.,,PH09072,PH09,PH,0.990206928751,0.0304400637294,370.877757212,1751.0,0.0,0.0,0.0,0.0,0.0,2012
907215000,Siayan,97215000.0,Mun,,,2nd,,,,PH0907215,Siayan,,PH09072,PH09,PH,1.19882149009,0.039540135139,481.909037316,2279.0,0.0,0.0,0.0,0.0,0.0,2012
907216000,Sibuco,97216000.0,Mun,,,1st,,,,PH0907216,Sibuco,,PH09072,PH09,PH,1.38547387644,0.0489876608254,598.225731867,2816.0,0.0,0.0,0.0,0.0,0.0,2012
907217000,Sibutad,97217000.0,Mun,,,5th,,,,PH0907217,Sibutad,,PH09072,PH09,PH,0.563269167795,0.00561231325528,68.3254018299,321.0,0.0,0.0,0.0,0.0,0.0,2012
907218000,Sindangan,97218000.0,Mun,,,1st,,,,PH0907218,Sindangan,,PH09072,PH09,PH,1.59681692958,0.0365012037504,444.830045897,2100.0,9.36572015285492,0.004459866739454724,0.0,2.775885581970215,0.008979633424538292,2012
907219000,Siocon,97219000.0,Mun,,,1st,,,,PH0907219,Siocon,,PH09072,PH09,PH,1.01431780629,0.0304548088997,371.592725971,1754.0,26.63006496429443,0.01518247717462625,0.0,5.226409912109375,0.04473728129638647,2012
907220000,Sirawai,97220000.0,Mun,,,4th,,,,PH0907220,Sirawai,,PH09072,PH09,PH,0.844953524627,0.0221186461191,269.966536769,1272.0,12.84623396396637,0.01009924053770941,0.0,3.622184038162231,0.02287866133183405,2012
907221000,Tampilisan,97221000.0,Mun,,,4th,,,,PH0907221,Tampilisan,,PH09072,PH09,PH,0.636861014492,0.0118546380769,144.550858133,680.0,5.587492346763611,0.008216900509946487,0.0,2.322031021118164,0.0158852609626989,2012
907222000,Jose Dalman,97222000.0,Mun,Ponot,,4th,,,,PH0907222,Jose Dalman (Ponot),Ponot,PH09072,PH09,PH,0.719325363331,0.0110047704032,134.045164478,637.0,0.0,0.0,0.0,0.0,0.0,2012
907223000,Gutalac,97223000.0,Mun,,,2nd,,,,PH0907223,Gutalac,,PH09072,PH09,PH,1.03848836902,0.0326951584155,398.682356677,1873.0,1.319828748703003,0.0007046603036321425,0.0,1.319828748703003,0.0009295343806599877,2012
907224000,Baliguian,97224000.0,Mun,,,3rd,,,,PH0907224,Baliguian,,PH09072,PH09,PH,1.04435499665,0.0320929443423,391.457603087,1854.0,2.915679931640625,0.00157264289732504,0.0,1.488852977752686,0.002291226009907837,2012
907225000,Godod,97225000.00000001,Mun,,,4th,,,,PH0907225,Godod,,PH09072,PH09,PH,0.879612152532,0.0194841780032,237.563442192,1131.0,0.0,0.0,0.0,0.0,0.0,2012
907226000,Leon T. Postigo,97226000.0,Mun,Bacungan,,4th,,,,PH0907226,Bacungan (Leon T. Postigo),Leon T. Postigo,PH09072,PH09,PH,0.951152722422,0.0205569880376,250.606441181,1184.0,0.0,0.0,0.0,0.0,0.0,2012
907227000,Kalawit,97227000.0,Mun,,,4th,,,,PH0907227,Kalawit,,PH09072,PH09,PH,0.836872040444,0.0204057455625,248.824340491,1179.0,0.0,0.0,0.0,0.0,0.0,2012
907302000,Aurora,97302000.0,Mun,,,2nd,,,,PH0907302,Aurora,,PH09073,PH09,PH,0.80405236536,0.0131574512457,160.44084199,753.0,7.174139618873596,0.009527409852421774,0.0,2.172022342681885,0.01474000120392017,2012
907303000,Bayog,97303000.0,Mun,,,3rd*,,,,PH0907303,Bayog,,PH09073,PH09,PH,0.963291150997,0.0217522457503,265.276442666,1250.0,0.0,0.0,0.0,0.0,0.0,2012
907305000,Dimataling,97305000.0,Mun,,,4th,,,,PH0907305,Dimataling,,PH09073,PH09,PH,0.862810001576,0.00902700697936,110.181271711,525.0,0.0,0.0,0.0,0.0,0.0,2012
907306000,Dinas,97306000.0,Mun,,,4th,,,,PH0907306,Dinas,,PH09073,PH09,PH,1.01298014626,0.013638857451,166.435678401,786.0,0.0,0.0,0.0,0.0,0.0,2012
907307000,Dumalinao,97307000.00000001,Mun,,,4th,,,,PH0907307,Dumalinao,,PH09073,PH09,PH,0.713767087536,0.0104200084754,127.112978146,598.0,0.0,0.0,0.0,0.0,0.0,2012
907308000,Dumingag,97308000.0,Mun,,,2nd,,,,PH0907308,Dumingag,,PH09073,PH09,PH,0.913875946683,0.0249214848083,303.734650088,1429.0,8.47904086112976,0.005933548538229363,0.0,2.501790046691895,0.01272912835211938,2012
907311000,Kumalarang,97311000.0,Mun,,,4th*,,,,PH0907311,Kumalarang,,PH09073,PH09,PH,0.678300051957,0.0110018160774,134.209951214,634.0,0.0,0.0,0.0,0.0,0.0,2012
907312000,Labangan,97311999.99999999,Mun,,,3rd,,,,PH0907312,Labangan,,PH09073,PH09,PH,0.91248727038,0.0131217899839,160.021168991,745.0,0.0,0.0,0.0,0.0,0.0,2012
907313000,Lapuyan,97313000.0,Mun,,,3rd,,,,PH0907313,Lapuyan,,PH09073,PH09,PH,0.925591299841,0.0128178605778,156.396661787,731.0,0.0,0.0,0.0,0.0,0.0,2012
907315000,Mahayag,97315000.0,Mun,,,3rd*,,,,PH0907315,Mahayag,,PH09073,PH09,PH,0.813067005046,0.015195605122,185.202721602,876.0,7.543468356132507,0.008611265246726606,0.0,2.027420520782471,0.01367475531850956,2012
907317000,Margosatubig,97316999.99999999,Mun,,,3rd,,,,PH0907317,Margosatubig,,PH09073,PH09,PH,0.874284817693,0.00691449435384,84.3879566164,400.0,9.174592971801758,0.02293648242950439,0.0,3.329794645309448,0.05604936721972623,2012
907318000,Midsalip,97318000.0,Mun,,,4th*,,,,PH0907318,Midsalip,,PH09073,PH09,PH,0.795174239381,0.0230076299589,280.500145226,1328.0,0.0,0.0,0.0,0.0,0.0,2012
907319000,Molave,97319000.0,Mun,,,1st,,,,PH0907319,Molave,,PH09073,PH09,PH,0.762671842356,0.00878087007947,107.017221721,501.0,56.94973790645599,0.1136721315498124,0.0,9.79512882232666,0.583626199188701,2012
907322000,City of Pagadian,97322000.0,City,,CC,2nd,,,,PH0907322,Pagadian City (Capital),,PH09073,PH09,PH,1.23954245061,0.0225259821262,274.721828401,1298.0,133.0818017721176,0.1025283526749751,0.0,11.9020299911499,0.4319167122136679,2012
907323000,Ramon Magsaysay,97323000.0,Mun,Liargo,,4th*,,,,PH0907323,Ramon Magsaysay (Liargo),Liargo,PH09073,PH09,PH,0.508062287523,0.00795094968442,96.9371934897,460.0,0.0,0.0,0.0,0.0,0.0,2012
907324000,San Miguel,97324000.0,Mun,,,4th,,,,PH0907324,San Miguel,,PH09073,PH09,PH,0.554770464922,0.00758138369044,92.5025183008,440.0,0.0,0.0,0.0,0.0,0.0,2012
907325000,San Pablo,97325000.0,Mun,,,4th*,,,,PH0907325,San Pablo,,PH09073,PH09,PH,0.664484872658,0.00843682391645,102.942852436,492.0,0.0,0.0,0.0,0.0,0.0,2012
907327000,Tabina,97327000.0,Mun,,,4th,,,,PH0907327,Tabina,,PH09073,PH09,PH,0.483564348114,0.00550056872649,67.15498962,315.0,0.0,0.0,0.0,0.0,0.0,2012
907328000,Tambulig,97328000.0,Mun,,,4th*,,,,PH0907328,Tambulig,,PH09073,PH09,PH,0.902450978724,0.011370543606,138.614101605,656.0,0.0,0.0,0.0,0.0,0.0,2012
907330000,Tukuran,97330000.00000001,Mun,,,4th*,,,,PH0907330,Tukuran,,PH09073,PH09,PH,0.833122831105,0.0106620231025,130.024627449,617.0,1.031343340873718,0.001671545122971991,0.0,1.031343340873718,0.001721142868448983,2012
907333000,Lakewood,97333000.0,Mun,,,4th,,,,PH0907333,Lakewood,,PH09073,PH09,PH,0.727206032128,0.0166653321962,203.243218601,963.0,3.967220783233643,0.004119647749983014,0.0,1.566211104393005,0.00555913689374829,2012
907337000,Josefina,97337000.0,Mun,,,5th*,,,,PH0907337,Josefina,,PH09073,PH09,PH,0.380259166286,0.00427663132334,52.1154278353,244.0,2.414284348487854,0.00989460798560596,0.0,1.25567889213562,0.01186560527233622,2012
907338000,Pitogo,97338000.0,Mun,,,4th,,,,PH0907338,Pitogo,,PH09073,PH09,PH,0.787283259012,0.00607364053673,74.1469904179,350.0,1.413330316543579,0.004038086618695941,0.0,1.413330316543579,0.005690844095491832,2012
907340000,Sominot,97340000.0,Mun,Don Mariano Marcos,,5th*,,,,PH0907340,Sominot (Don Mariano Marcos),Don Mariano Marcos,PH09073,PH09,PH,0.59416838713,0.00921881565045,112.390516449,541.0,0.0,0.0,0.0,0.0,0.0,2012
907341000,Vincenzo A. Sagun,97341000.0,Mun,,,5th,,,,PH0907341,Vincenzo A. Sagun,,PH09073,PH09,PH,0.692339143943,0.00509073370405,62.1376107395,292.0,0.0,0.0,0.0,0.0,0.0,2012
907343000,Guipos,97343000.0,Mun,,,4th,,,,PH0907343,Guipos,,PH09073,PH09,PH,0.534584068611,0.00794187878309,96.8880758619,459.0,0.0,0.0,0.0,0.0,0.0,2012
907344000,Tigbao,97344000.0,Mun,,,5th*,,,,PH0907344,Tigbao,,PH09073,PH09,PH,0.51682020798,0.0101944271778,124.34106776,587.0,0.0,0.0,0.0,0.0,0.0,2012
908301000,Alicia,98301000.0,Mun,,,3rd,,,,PH0908301,Alicia,,PH09083,PH09,PH,1.18011102097,0.0119800437835,146.228541257,685.0,0.0,0.0,0.0,0.0,0.0,2012
908302000,Buug,98302000.0,Mun,,,3rd,,,,PH0908302,Buug,,PH09083,PH09,PH,0.603809507291,0.0125749686397,153.408216511,712.0,40.28224122524261,0.05657618149612727,0.0,6.791750907897949,0.2690156554643049,2012
908303000,Diplahan,98303000.0,Mun,,,3rd,,,,PH0908303,Diplahan,,PH09083,PH09,PH,0.705558174031,0.0101820294121,124.206279438,592.0,0.0,0.0,0.0,0.0,0.0,2012
908304000,Imelda,98304000.0,Mun,,,4th,,,,PH0908304,Imelda,,PH09083,PH09,PH,0.410569586576,0.00693624768668,84.6399261003,397.0,2.472386717796326,0.006227674352131803,0.0,1.432391047477722,0.007853747828274193,2012
908305000,Ipil,98305000.0,Mun,,,1st,,,,PH0908305,Ipil (Capital),,PH09083,PH09,PH,0.965681653959,0.0129663646928,158.172922522,749.0,32.30056357383728,0.04312491798910184,0.0,4.898520946502686,0.1278049536453796,2012
908306000,Kabasalan,98306000.0,Mun,,,2nd,,,,PH0908306,Kabasalan,,PH09083,PH09,PH,0.749669102923,0.0263025513986,320.796887121,1514.0,27.68744945526123,0.01828761522804573,0.0,4.60762357711792,0.05728084010442624,2012
908307000,Mabuhay,98307000.0,Mun,,,4th*,,,,PH0908307,Mabuhay,,PH09083,PH09,PH,1.20018680408,0.00654471349121,79.9078633206,374.0,1.152774095535278,0.003082283677901814,0.0,1.152774095535278,0.00354367630630531,2012
908308000,Malangas,98308000.0,Mun,,,3rd*,,,,PH0908308,Malangas,,PH09083,PH09,PH,1.02630146435,0.00992289738119,121.091469827,574.0,0.0,0.0,0.0,0.0,0.0,2012
908309000,Naga,98309000.0,Mun,,,3rd*,,,,PH0908309,Naga,,PH09083,PH09,PH,1.14514447784,0.0124487863496,151.83778344,715.0,9.030561208724976,0.01263015553667829,0.0,2.106805324554443,0.02018461435060002,2012
908310000,Olutanga,98310000.0,Mun,,,4th,,,,PH0908310,Olutanga,,PH09083,PH09,PH,0.869731525146,0.00535835157228,65.4306431461,312.0,0.0,0.0,0.0,0.0,0.0,2012
908311000,Payao,98311000.0,Mun,,,3rd,,,,PH0908311,Payao,,PH09083,PH09,PH,1.33538111446,0.0157552836437,192.279611148,908.0,0.0,0.0,0.0,0.0,0.0,2012
908312000,Roseller Lim,98312000.0,Mun,,,3rd,,,,PH0908312,Roseller Lim,,PH09083,PH09,PH,0.878493740347,0.0173276802101,211.414280705,996.0,14.50907492637634,0.01456734430359071,0.0,2.826168060302734,0.03550239600679741,2012
908313000,Siay,98313000.00000001,Mun,,,2nd,,,,PH0908313,Siay,,PH09083,PH09,PH,1.02147187652,0.0186924023564,228.048008761,1074.0,8.61572003364563,0.008022085692407477,0.0,3.304016351699829,0.02323599865310689,2012
908314000,Talusan,98314000.0,Mun,,,5th,,,,PH0908314,Talusan,,PH09083,PH09,PH,0.569928073421,0.00380527293219,46.4628997311,220.0,0.0,0.0,0.0,0.0,0.0,2012
908315000,Titay,98315000.0,Mun,,,2nd,,,,PH0908315,Titay,,PH09083,PH09,PH,0.917494951918,0.0244041237802,297.654761677,1411.0,17.00624203681946,0.01205261661007758,0.0,4.878579139709473,0.04232079986209454,2012
908316000,Tungawan,98316000.0,Mun,,,2nd,,,,PH0908316,Tungawan,,PH09083,PH09,PH,1.85157266037,0.0282063450468,344.249139047,1631.0,13.49455273151398,0.008273790761198024,0.0,2.538823366165161,0.01519784009803697,2012
931700000,City of Zamboanga,97332000.0,City,,HUC,1st,,,,PH0907332,Zamboanga City,,PH09073,PH09,PH,4.71951162577,0.122560030019,1497.15480368,7076.0,1622.083938717842,0.2292374136119053,0.0,24.74617767333984,1.564170045868866,2012
990101000,City of Isabela,99701000.0,City,,CC,4th,,,,PH0909701,City of Isabela,,PH09097,PH09,PH,1.23103306429,0.0179801989504,219.869683721,1030.0,9.152287721633911,0.00888571623459603,0.0,1.495555639266968,0.01041136985253835,2012
1001301000,Baungon,101301000.0,Mun,,,2nd,,,,PH1001301,Baungon,,PH10013,PH10,PH,1.24355290509,0.0345884459224,421.465347448,1996.0,6.588745832443237,0.003300974865953526,0.0,1.516072630882263,0.00439978067898524,2012
1001302000,Damulog,101302000.0,Mun,,,4th,,,,PH1001302,Damulog,,PH10013,PH10,PH,0.68723269538,0.014130792678,172.503861158,812.0,2.463840126991272,0.003034285870678906,0.0,1.235548615455627,0.003728823181255956,2012
1001303000,Dangcagan,101303000.0,Mun,,,3rd,,,,PH1001303,Dangcagan,,PH10013,PH10,PH,0.486019346494,0.00600710075981,73.3101107505,344.0,0.0,0.0,0.0,0.0,0.0,2012
1001304000,Don Carlos,101304000.0,Mun,,,1st,,,,PH1001304,Don Carlos,,PH10013,PH10,PH,0.968187007485,0.0177592545656,216.684667407,1021.0,10.36954200267792,0.01015626053151608,0.0,2.114771604537964,0.01812653089635893,2012
1001305000,Impasug-ong,101305000.0,Mun,,,1st,,,,PH1001305,Impasug-ong,,PH10013,PH10,PH,1.69334596127,0.0783737342059,954.646171523,4504.0,6.311857104301453,0.00140138923274899,0.0,1.543078660964966,0.001824776440942032,2012
1001306000,Kadingilan,101306000.0,Mun,,,3rd,,,,PH1001306,Kadingilan,,PH10013,PH10,PH,0.904295269467,0.01367126675,166.864106472,790.0,1.065800070762634,0.001349114013623588,0.0,1.065800070762634,0.001436065702565178,2012
1001307000,Kalilangan,101307000.0,Mun,,,2nd,,,,PH1001307,Kalilangan,,PH10013,PH10,PH,0.961006474089,0.0178441656901,217.67672958,1029.0,3.675312757492065,0.003571732514569549,0.0,1.499433994293213,0.004482162016787171,2012
1001308000,Kibawe,101308000.0,Mun,,,2nd,,,,PH1001308,Kibawe,,PH10013,PH10,PH,0.744525884653,0.0142767351447,174.261296972,817.0,2.353448867797852,0.002880598369397615,0.0,1.233063220977783,0.003389142672653176,2012
1001309000,Kitaotao,101309000.0,Mun,,,1st,,,,PH1001309,Kitaotao,,PH10013,PH10,PH,1.55409293734,0.0316840416715,386.695314961,1828.0,0.0,0.0,0.0,0.0,0.0,2012
1001310000,Lantapan,101310000.0,Mun,,,1st,,,,PH1001310,Lantapan,,PH10013,PH10,PH,0.935280939071,0.0291842752735,355.774581091,1688.0,0.0,0.0,0.0,0.0,0.0,2012
1001311000,Libona,101311000.0,Mun,,,1st,,,,PH1001311,Libona,,PH10013,PH10,PH,0.8689513056,0.0221946977845,270.387447167,1277.0,0.0,0.0,0.0,0.0,0.0,2012
1001312000,City of Malaybalay,101312000.0,City,,CC,1st,,,,PH1001312,City of Malaybalay (Capital),,PH10013,PH10,PH,1.60446095452,0.0823805299084,1004.03171071,4742.0,141.02465736866,0.02973948911190636,0.0,7.712985992431641,0.1105428935768342,2012
1001313000,Malitbog,101313000.0,Mun,,,2nd,,,,PH1001313,Malitbog,,PH10013,PH10,PH,0.879997792895,0.031348085544,381.713952987,1806.0,0.0,0.0,0.0,0.0,0.0,2012
1001314000,Manolo Fortich,101314000.0,Mun,,,1st,,,,PH1001314,Manolo Fortich,,PH10013,PH10,PH,1.53072183704,0.0358363919024,436.532957143,2059.0,59.55584180355072,0.02892464390653265,0.0,3.96897554397583,0.05702988948619028,2012
1001315000,Maramag,101315000.0,Mun,,,1st,,,,PH1001315,Maramag,,PH10013,PH10,PH,0.96834252813,0.0262743222629,320.490226383,1524.0,92.12655937671661,0.06045049827868544,0.0,5.142483711242676,0.1359876293152573,2012
1001316000,Pangantucan,101316000.0,Mun,,,1st,,,,PH1001316,Pangantucan,,PH10013,PH10,PH,1.44865099554,0.0353082404658,430.691338282,2031.0,8.317376255989075,0.004095212336774532,0.0,1.730191826820374,0.005896186552552082,2012
